742,47,1
749,47,1
874,47,1
904,47,1
922,47,1
939,47,1
978,47,1
1031,47,1
1036,47,1
1050,47,1
1203,47,1
1267,47,1
1276,47,1
1323,47,1
1329,47,1
1371,47,1
1392,47,1
1451,47,1
1456,47,1
1457,47,1
1505,47,1
1572,47,1
1573,47,1
1581,47,1
1604,47,1
1614,47,1
1652,47,1
1664,47,1
1670,47,1
1699,47,1
1874,47,1
1901,47,1
1908,47,1
1940,47,1
2069,47,1
2159,47,1
2182,47,1
2185,47,1
2219,47,1
2246,47,1
2279,47,1
2386,47,1
2497,47,1
2893,47,1
53,48,1
75,48,1
80,48,1
141,48,1
193,48,1
253,48,1
262,48,1
266,48,1
276,48,1
282,48,1
286,48,1
297,48,1
298,48,1
311,48,1
334,48,1
343,48,1
369,48,1
371,48,1
390,48,1
393,48,1
409,48,1
425,48,1
456,48,1
478,48,1
529,48,1
552,48,1
561,48,1
570,48,1
571,48,1
574,48,1
622,48,1
623,48,1
624,48,1
633,48,1
675,48,1
680,48,1
687,48,1
696,48,1
703,48,1
720,48,1
758,48,1
759,48,1
768,48,1
809,48,1
816,48,1
848,48,1
886,48,1
893,48,1
894,48,1
911,48,1
924,48,1
984,48,1
988,48,1
1008,48,1
1028,48,1
1044,48,1
1050,48,1
1063,48,1
1070,48,1
1081,48,1
1104,48,1
1119,48,1
1130,48,1
1155,48,1
1158,48,1
1181,48,1
1182,48,1
1187,48,1
1233,48,1
1247,48,1
1275,48,1
1287,48,1
1357,48,1
1366,48,1
1375,48,1
1378,48,1
1385,48,1
1386,48,1
1403,48,1
1421,48,1
1427,48,1
1432,48,1
1497,48,1
1504,48,1
1506,48,1
1507,48,1
1541,48,1
1549,48,1
1558,48,1
1587,48,1
1593,48,1
1601,48,1
1605,48,1
1631,48,1
1670,48,1
1673,48,1
1675,48,1
1697,48,1
1717,48,1
1719,48,1
1760,48,1
1764,48,1
1770,48,1
1793,48,1
1794,48,1
1819,48,1
1821,48,1
1825,48,1
1874,48,1
1884,48,1
1904,48,1
1910,48,1
1929,48,1
1933,48,1
1950,48,1
1951,48,1
1984,48,1
2004,48,1
2009,48,1
2019,48,1
2045,48,1
2068,48,1
2069,48,1
2097,48,1
2104,48,1
2117,48,1
2135,48,1
2144,48,1
2160,48,1
2161,48,1
2176,48,1
2190,48,1
2205,48,1
2223,48,1
2228,48,1
2256,48,1
2271,48,1
2288,48,1
2290,48,1
2299,48,1
2304,48,1
2306,48,1
2335,48,1
2382,48,1
2503,48,1
2517,48,1
2518,48,1
2522,48,1
2531,48,1
2567,48,1
2603,48,1
2610,48,1
2632,48,1
2646,48,1
2655,48,1
2680,48,1
2691,48,1
2758,48,1
2778,48,1
2824,48,1
2855,48,1
2868,48,1
2881,48,1
2884,48,1
1506,49,1
2646,49,1
655,50,1
1458,50,1
2571,50,1
2017,52,1
48,53,1
2141,54,1
1034,55,1
1057,56,1
2716,56,1
476,57,1
2246,58,1
2742,59,1
281,60,1
979,60,1
1377,61,1
477,62,1
588,62,1
2311,62,1
307,63,1
616,63,1
720,63,1
1825,63,1
2019,63,1
2672,63,1
2208,64,1
2174,65,1
2716,65,1
300,66,1
969,66,1
2112,66,1
2434,66,1
2517,67,1
2601,67,1
2723,67,1
111,68,1
137,68,1
181,68,1
436,68,1
573,68,1
840,68,1
844,68,1
891,68,1
920,68,1
940,68,1
1033,68,1
1085,68,1
1170,68,1
1192,68,1
1306,68,1
1320,68,1
1604,68,1
1712,68,1
1733,68,1
1902,68,1
1981,68,1
2212,68,1
2314,68,1
2364,68,1
2661,68,1
2714,68,1
2723,68,1
1487,69,1
2183,69,1
1142,70,1
75,71,1
149,71,1
720,71,1
894,71,1
900,71,1
1418,71,1
1425,71,1
1574,71,1
1855,71,1
1874,71,1
1904,71,1
1910,71,1
2161,71,1
2632,71,1
2672,71,1
1729,72,1
1981,72,1
758,73,1
1366,73,1
1504,73,1
1549,73,1
1760,73,1
2886,74,1
48,75,1
71,75,1
149,75,1
622,75,1
696,75,1
886,75,1
1825,75,1
1910,75,1
2104,75,1
2160,75,1
2220,75,1
2646,75,1
1895,76,1
1397,77,1
2716,77,1
2288,78,1
1276,79,1
1983,79,1
48,80,1
149,80,1
203,80,1
2104,80,1
865,81,1
1276,81,1
2073,81,1
189,82,1
252,82,1
254,82,1
378,82,1
898,82,1
914,82,1
1362,82,1
1571,82,1
1602,82,1
1736,82,1
1874,82,1
1949,82,1
2080,82,1
2254,82,1
2385,82,1
2437,82,1
2443,82,1
2609,82,1
2768,82,1
925,83,1
1315,83,1
1734,83,1
1771,83,1
1989,83,1
2148,83,1
2512,83,1
2528,83,1
1389,84,1
1882,84,1
2268,84,1
2598,84,1
2003,85,1
2580,85,1
2161,86,1
476,87,1
250,88,1
378,88,1
832,88,1
914,88,1
1736,88,1
2768,88,1
639,89,1
676,90,1
1318,90,1
2632,90,1
187,91,1
1659,91,1
550,92,1
908,92,1
1893,92,1
967,93,1
427,94,1
912,94,1
1173,94,1
47,95,1
1770,96,1
2851,97,1
1844,98,1
2087,98,1
2268,98,1
2891,98,1
25,99,1
35,99,1
409,99,1
809,99,1
954,99,1
988,99,1
1165,99,1
1549,99,1
1726,99,1
1933,99,1
1982,99,1
2256,99,1
2394,99,1
2481,99,1
2522,99,1
2559,99,1
815,100,1
1263,100,1
2244,101,1
2105,102,1
755,103,1
823,103,1
13,104,1
368,104,1
2420,105,1
1417,106,1
2350,106,1
421,107,1
1277,107,1
615,108,1
929,108,1
1313,108,1
1358,108,1
1417,108,1
1500,108,1
1503,108,1
1511,108,1
1755,108,1
1761,108,1
2200,108,1
2271,108,1
2432,108,1
2439,108,1
2540,108,1
2633,108,1
2802,108,1
44,109,1
285,109,1
917,110,1
1091,110,1
1844,110,1
2723,110,1
68,111,1
1604,111,1
1162,112,1
149,113,1
1910,113,1
908,114,1
1893,114,1
1142,115,1
1730,116,1
2716,116,1
1463,117,1
2718,118,1
2776,119,1
540,120,1
915,120,1
1770,120,1
396,121,1
1628,121,1
44,122,1
2146,122,1
2139,123,1
2370,123,1
1672,124,1
1730,124,1
2085,125,1
2693,126,1
2802,126,1
2693,127,1
326,128,1
1620,129,1
2084,129,1
22,130,1
44,131,1
720,131,1
1551,131,1
2055,132,1
2242,132,1
925,133,1
1989,133,1
1985,134,1
2083,134,1
2649,134,1
2571,135,1
2784,136,1
68,137,1
1033,137,1
776,138,1
2553,138,1
333,139,1
904,139,1
1218,139,1
1446,140,1
48,141,1
2019,141,1
1296,142,1
1756,142,1
1708,143,1
699,144,1
2038,145,1
979,146,1
2141,147,1
2496,147,1
811,148,1
1355,148,1
71,149,1
75,149,1
80,149,1
113,149,1
203,149,1
223,149,1
529,149,1
577,149,1
622,149,1
624,149,1
720,149,1
886,149,1
894,149,1
955,149,1
962,149,1
1523,149,1
1541,149,1
1558,149,1
1770,149,1
1825,149,1
1874,149,1
1897,149,1
1904,149,1
1910,149,1
2019,149,1
2078,149,1
2132,149,1
2160,149,1
2161,149,1
2190,149,1
2457,149,1
2610,149,1
2632,149,1
2638,149,1
2751,149,1
2758,149,1
697,150,1
909,150,1
1142,151,1
2112,152,1
277,153,1
319,153,1
416,153,1
657,153,1
1111,153,1
1139,153,1
1665,153,1
1838,153,1
1869,153,1
1944,153,1
2196,153,1
2462,153,1
2716,153,1
2882,153,1
47,154,1
2852,154,1
168,155,1
397,155,1
321,157,1
589,157,1
651,157,1
2047,157,1
2841,157,1
199,158,1
327,159,1
2350,159,1
720,160,1
2764,160,1
581,161,1
642,161,1
2428,161,1
2625,161,1
220,162,1
1869,162,1
1866,163,1
2350,163,1
1846,164,1
2625,165,1
427,166,1
2038,166,1
38,167,1
155,168,1
244,168,1
397,168,1
964,168,1
1163,168,1
2517,168,1
2716,168,1
1770,169,1
776,170,1
1491,170,1
1320,171,1
1168,172,1
1320,172,1
1389,172,1
1665,172,1
1262,173,1
2710,173,1
1034,174,1
2141,174,1
588,175,1
2763,175,1
506,176,1
510,176,1
769,176,1
798,176,1
915,176,1
956,176,1
1262,176,1
1320,176,1
1331,176,1
1351,176,1
1389,176,1
1618,176,1
1919,176,1
2141,176,1
2416,176,1
1770,177,1
2370,177,1
1142,178,1
2087,178,1
1549,179,1
1551,179,1
1435,180,1
68,181,1
1729,181,1
378,182,1
894,182,1
995,182,1
996,182,1
1247,182,1
1624,182,1
1736,182,1
1855,182,1
1910,182,1
2353,182,1
2567,182,1
2655,182,1
43,184,1
514,185,1
741,185,1
1924,185,1
1993,185,1
2047,185,1
2432,185,1
2507,185,1
2512,185,1
1816,186,1
91,187,1
232,187,1
300,187,1
344,187,1
381,187,1
468,187,1
500,187,1
659,187,1
692,187,1
710,187,1
814,187,1
836,187,1
859,187,1
945,187,1
1024,187,1
1032,187,1
1069,187,1
1247,187,1
1356,187,1
1424,187,1
1491,187,1
1577,187,1
1596,187,1
1609,187,1
1641,187,1
1659,187,1
1770,187,1
2038,187,1
2148,187,1
2211,187,1
2257,187,1
2344,187,1
2415,187,1
2498,187,1
2640,187,1
2693,187,1
2752,187,1
2879,187,1
368,188,1
1055,188,1
82,189,1
254,189,1
425,189,1
630,189,1
898,189,1
914,189,1
1148,189,1
1152,189,1
1362,189,1
1571,189,1
1736,189,1
1750,189,1
1874,189,1
2254,189,1
2385,189,1
2437,189,1
2768,189,1
1306,190,1
319,191,1
1869,191,1
1770,192,1
2433,192,1
48,193,1
403,193,1
809,193,1
1549,193,1
1736,193,1
1724,194,1
2716,194,1
1736,195,1
1990,196,1
2496,196,1
1661,197,1
440,198,1
158,199,1
216,199,1
432,199,1
456,199,1
607,199,1
674,199,1
778,199,1
942,199,1
1236,199,1
1495,199,1
1646,199,1
1664,199,1
1670,199,1
1744,199,1
2202,199,1
2369,199,1
2527,199,1
2538,199,1
894,200,1
1855,200,1
2055,200,1
2347,200,1
1146,201,1
2723,201,1
322,202,1
969,202,1
80,203,1
149,203,1
1558,203,1
1929,203,1
994,204,1
1034,205,1
2112,206,1
2632,206,1
1672,207,1
2716,207,1
2549,208,1
2783,208,1
969,209,1
877,210,1
2543,211,1
2141,212,1
2712,213,1
304,214,1
1389,214,1
47,216,1
199,216,1
2148,217,1
2716,217,1
2141,218,1
2723,218,1
220,219,1
571,219,1
738,219,1
800,219,1
984,219,1
1025,219,1
1059,219,1
1099,219,1
1390,219,1
1395,219,1
2112,219,1
2188,219,1
2335,219,1
2351,219,1
2480,219,1
2883,219,1
2895,219,1
2897,219,1
162,220,1
219,220,1
731,220,1
843,220,1
1142,220,1
1150,220,1
1180,220,1
1869,220,1
1878,220,1
2087,220,1
2251,220,1
2255,220,1
2471,220,1
2637,220,1
2714,220,1
2723,220,1
2780,220,1
2849,220,1
2895,220,1
866,221,1
267,222,1
149,223,1
247,223,1
1142,224,1
1347,224,1
1874,224,1
1893,225,1
540,226,1
2126,226,1
2141,227,1
2359,228,1
1770,229,1
2112,229,1
475,230,1
1618,230,1
452,231,1
1227,231,1
187,232,1
2732,232,1
400,233,1
2571,234,1
2660,234,1
2723,234,1
1869,235,1
2687,235,1
2723,235,1
1103,236,1
2673,236,1
338,237,1
588,237,1
2699,237,1
665,238,1
1137,238,1
1476,238,1
1767,238,1
2627,238,1
477,239,1
588,239,1
1699,240,1
1173,241,1
918,242,1
1372,242,1
2575,242,1
2824,242,1
1704,243,1
45,244,1
168,244,1
458,244,1
473,244,1
1701,244,1
1730,244,1
2650,244,1
1655,245,1
636,246,1
784,246,1
1123,246,1
1155,246,1
1732,246,1
2475,246,1
223,247,1
622,247,1
810,247,1
946,247,1
1011,247,1
1265,247,1
2084,247,1
2141,247,1
2161,247,1
2174,247,1
2712,247,1
2716,247,1
714,248,1
969,248,1
1770,248,1
2818,248,1
1446,249,1
88,250,1
1448,250,1
1736,250,1
300,251,1
2112,251,1
82,252,1
1874,252,1
48,253,1
1533,253,1
1549,253,1
1595,253,1
2316,253,1
2802,253,1
82,254,1
189,254,1
1971,254,1
2617,255,1
2716,255,1
2716,256,1
473,257,1
2650,257,1
1242,258,1
2047,258,1
454,259,1
999,259,1
1038,259,1
1348,259,1
1837,259,1
2517,259,1
424,260,1
2716,260,1
473,261,1
1142,261,1
1730,261,1
2597,261,1
48,262,1
421,262,1
720,262,1
1770,263,1
2680,263,1
915,264,1
1262,264,1
667,265,1
2529,265,1
48,266,1
222,267,1
702,268,1
718,268,1
1320,269,1
1906,269,1
2162,269,1
2891,269,1
917,270,1
1770,270,1
1770,271,1
2148,271,1
1539,272,1
2716,272,1
2396,273,1
2496,273,1
2141,274,1
1007,275,1
48,276,1
624,276,1
153,277,1
894,278,1
1587,278,1
2288,278,1
2299,278,1
588,279,1
1475,279,1
2048,280,1
2802,280,1
60,281,1
663,281,1
1121,281,1
44,282,1
48,282,1
2839,282,1
540,283,1
588,284,1
1141,284,1
44,285,1
47,285,1
109,285,1
720,285,1
735,285,1
935,285,1
1070,285,1
1548,285,1
2046,285,1
2053,285,1
2319,285,1
2366,285,1
2413,285,1
2517,285,1
2587,285,1
48,286,1
894,286,1
1910,286,1
401,287,1
1387,288,1
2723,289,1
2874,289,1
477,290,1
2553,290,1
2087,291,1
948,292,1
1319,292,1
5,293,1
456,293,1
557,293,1
561,293,1
1050,293,1
1537,293,1
1693,293,1
2003,293,1
2086,293,1
2157,293,1
2267,293,1
2341,293,1
2372,293,1
2532,293,1
2564,293,1
2580,293,1
886,294,1
1910,294,1
1050,295,1
1614,295,1
2723,296,1
48,297,1
1275,297,1
1558,297,1
48,298,1
758,298,1
1549,298,1
925,299,1
979,299,1
2433,299,1
66,300,1
187,300,1
251,300,1
381,300,1
426,300,1
468,300,1
559,300,1
563,300,1
673,300,1
721,300,1
859,300,1
904,300,1
1024,300,1
1078,300,1
1114,300,1
1138,300,1
1203,300,1
1218,300,1
1227,300,1
1247,300,1
1329,300,1
1424,300,1
1557,300,1
1576,300,1
1577,300,1
1585,300,1
1609,300,1
1626,300,1
1641,300,1
1643,300,1
1659,300,1
1663,300,1
1721,300,1
1762,300,1
1922,300,1
2007,300,1
2042,300,1
2051,300,1
2076,300,1
2109,300,1
2112,300,1
2142,300,1
2148,300,1
2171,300,1
2192,300,1
2203,300,1
2214,300,1
2221,300,1
2229,300,1
2274,300,1
2337,300,1
2345,300,1
2376,300,1
2492,300,1
2640,300,1
2693,300,1
2752,300,1
1450,301,1
925,302,1
1096,302,1
817,303,1
2161,303,1
214,304,1
2869,304,1
894,305,1
970,305,1
1265,306,1
2696,306,1
63,307,1
1820,307,1
2345,308,1
2183,309,1
48,311,1
2139,311,1
2712,312,1
2765,312,1
963,313,1
1880,313,1
2251,314,1
2723,314,1
2895,314,1
995,315,1
996,315,1
2469,315,1
2655,315,1
963,316,1
2723,316,1
963,317,1
1770,318,1
2139,318,1
153,319,1
191,319,1
329,320,1
1893,320,1
157,321,1
651,321,1
1201,321,1
202,322,1
331,322,1
555,322,1
720,322,1
839,322,1
1384,322,1
1598,322,1
1874,322,1
1881,322,1
1926,322,1
1958,322,1
2112,322,1
2148,322,1
2379,322,1
2632,322,1
2706,322,1
2736,322,1
1770,323,1
776,324,1
2553,324,1
1770,325,1
128,326,1
378,326,1
1030,326,1
1089,326,1
1736,326,1
159,327,1
388,327,1
1328,327,1
2012,327,1
1831,328,1
2275,328,1
2723,328,1
320,329,1
476,329,1
926,329,1
1248,329,1
2038,329,1
2594,329,1
2719,329,1
2875,329,1
47,330,1
322,331,1
676,331,1
1318,331,1
1189,332,1
2242,332,1
139,333,1
904,333,1
48,334,1
809,334,1
2160,334,1
2549,335,1
607,336,1
2684,336,1
387,337,1
237,338,1
342,338,1
1605,339,1
915,340,1
1035,340,1
1214,340,1
1321,340,1
1618,340,1
1101,341,1
338,342,1
588,342,1
2699,342,1
44,343,1
47,343,1
48,343,1
562,343,1
1194,343,1
1729,343,1
1770,343,1
2664,343,1
187,344,1
563,344,1
776,344,1
1046,344,1
1247,344,1
1762,344,1
2821,344,1
1799,345,1
2094,345,1
2019,346,1
2646,346,1
589,347,1
997,347,1
1296,347,1
1450,347,1
2047,347,1
2593,347,1
1893,348,1
628,349,1
790,350,1
1144,350,1
1374,351,1
539,352,1
1981,352,1
2726,352,1
838,354,1
1322,354,1
44,355,1
47,355,1
1223,356,1
2473,356,1
44,357,1
1256,358,1
2311,358,1
941,359,1
2529,360,1
2556,360,1
894,361,1
995,361,1
1018,361,1
1587,361,1
1610,361,1
564,362,1
1522,362,1
557,363,1
965,363,1
1065,363,1
1240,363,1
1537,363,1
1586,363,1
1667,363,1
2157,363,1
588,364,1
628,364,1
2329,364,1
2084,365,1
2716,365,1
724,366,1
2716,366,1
477,367,1
1770,367,1
29,368,1
44,368,1
104,368,1
188,368,1
538,368,1
540,368,1
714,368,1
821,368,1
969,368,1
1055,368,1
1216,368,1
1763,368,1
2061,368,1
48,369,1
415,369,1
1011,370,1
1053,370,1
1062,370,1
1072,370,1
1110,370,1
1229,370,1
1245,370,1
1493,370,1
1618,370,1
1739,370,1
1880,370,1
2030,370,1
2124,370,1
2232,370,1
2455,370,1
2513,370,1
2736,370,1
2872,370,1
48,371,1
1549,371,1
8,372,1
2586,372,1
695,373,1
1729,373,1
1812,373,1
1139,374,1
2180,374,1
1063,375,1
1558,375,1
2580,376,1
1142,377,1
1389,377,1
82,378,1
88,378,1
182,378,1
326,378,1
914,378,1
1030,378,1
1461,378,1
1736,378,1
1874,378,1
2768,378,1
1142,379,1
2606,379,1
540,380,1
866,380,1
187,381,1
300,381,1
805,381,1
1033,381,1
1476,381,1
2087,381,1
2480,381,1
1509,382,1
839,383,1
2112,383,1
2731,384,1
588,385,1
575,386,1
337,387,1
327,388,1
427,388,1
589,388,1
1173,388,1
1690,388,1
1829,388,1
2012,388,1
2047,388,1
2141,388,1
2197,388,1
2233,388,1
2719,388,1
2841,388,1
2620,389,1
48,390,1
720,390,1
764,390,1
894,390,1
1855,390,1
1904,390,1
1910,390,1
1981,390,1
2306,390,1
2672,390,1
2692,390,1
1034,391,1
2141,392,1
2891,392,1
44,393,1
48,393,1
1697,393,1
2299,393,1
724,394,1
2716,394,1
856,395,1
1482,395,1
27,396,1
121,396,1
485,396,1
967,396,1
1142,396,1
1212,396,1
1215,396,1
1314,396,1
1397,396,1
1705,396,1
1807,396,1
2141,396,1
2310,396,1
2617,396,1
2670,396,1
2716,396,1
2723,396,1
2850,396,1
155,397,1
168,397,1
1139,397,1
2517,397,1
755,398,1
810,398,1
823,398,1
1142,398,1
1279,398,1
1345,398,1
1400,398,1
1567,398,1
1600,398,1
1613,398,1
1637,398,1
1872,398,1
2043,398,1
2085,398,1
2115,398,1
2141,398,1
2367,398,1
2701,398,1
2260,399,1
233,400,1
2236,400,1
287,401,1
484,401,1
495,401,1
925,401,1
1770,401,1
1802,401,1
1981,401,1
2433,401,1
2502,401,1
2895,401,1
1678,402,1
193,403,1
2094,404,1
2628,405,1
2723,405,1
44,406,1
915,407,1
1142,407,1
2084,408,1
2174,408,1
48,409,1
99,409,1
421,409,1
698,409,1
876,409,1
918,409,1
1034,409,1
1184,409,1
1237,409,1
1372,409,1
1465,409,1
1580,409,1
1624,409,1
1681,409,1
1687,409,1
1695,409,1
1750,409,1
1874,409,1
1987,409,1
2141,409,1
2332,409,1
2411,409,1
2567,409,1
2655,409,1
2889,409,1
516,410,1
1045,411,1
1704,411,1
1837,412,1
2094,412,1
1947,413,1
2627,413,1
692,414,1
757,414,1
862,414,1
879,414,1
1723,414,1
1854,414,1
2038,414,1
2541,414,1
2612,414,1
369,415,1
571,415,1
623,415,1
1603,415,1
2335,415,1
153,416,1
1139,416,1
1869,416,1
2462,416,1
963,417,1
2366,418,1
1534,419,1
2716,419,1
1142,420,1
42,421,1
107,421,1
262,421,1
409,421,1
566,421,1
681,421,1
1549,421,1
1904,421,1
1910,421,1
1949,421,1
2205,421,1
2317,421,1
1200,422,1
2350,422,1
1065,423,1
1537,423,1
260,424,1
2592,424,1
48,425,1
189,425,1
1874,425,1
2567,425,1
300,426,1
1382,426,1
94,427,1
166,427,1
388,427,1
476,427,1
711,427,1
760,427,1
908,427,1
912,427,1
926,427,1
961,427,1
1129,427,1
1173,427,1
1336,427,1
1379,427,1
1583,427,1
1703,427,1
1837,427,1
1992,427,1
2038,427,1
2179,427,1
2448,427,1
2615,427,1
2693,427,1
2713,427,1
2802,427,1
2141,428,1
915,429,1
1262,429,1
1137,430,1
2723,431,1
199,432,1
2120,432,1
863,433,1
1516,433,1
1355,434,1
1690,434,1
2141,435,1
68,436,1
2141,436,1
20,437,1
672,437,1
2329,438,1
510,439,1
1849,439,1
47,440,1
198,440,1
745,440,1
963,440,1
1108,440,1
1411,440,1
2141,440,1
2405,440,1
2643,440,1
2657,440,1
2723,440,1
2885,440,1
720,441,1
2632,441,1
995,442,1
996,442,1
2652,443,1
1822,444,1
2048,444,1
476,445,1
2084,446,1
589,447,1
1459,447,1
2047,447,1
2140,447,1
2350,447,1
2548,447,1
588,448,1
44,449,1
965,450,1
665,451,1
1137,451,1
231,452,1
1329,452,1
2141,453,1
259,454,1
505,454,1
554,454,1
619,454,1
1032,454,1
1038,454,1
1147,454,1
1348,454,1
1409,454,1
1837,454,1
2094,454,1
2284,454,1
2442,454,1
2842,454,1
667,455,1
1981,455,1
44,456,1
47,456,1
48,456,1
199,456,1
293,456,1
457,456,1
532,456,1
648,456,1
703,456,1
1047,456,1
1084,456,1
1349,456,1
1770,456,1
1862,456,1
1874,456,1
2065,456,1
2068,456,1
2069,456,1
2104,456,1
2373,456,1
2380,456,1
2855,456,1
456,457,1
2373,457,1
244,458,1
1079,458,1
1831,459,1
2891,459,1
1090,460,1
1877,460,1
2141,460,1
2417,460,1
754,461,1
2047,461,1
1837,462,1
2261,462,1
1825,463,1
2632,463,1
1521,464,1
2693,464,1
47,465,1
2895,465,1
583,466,1
618,467,1
187,468,1
300,468,1
1032,468,1
2784,469,1
519,470,1
2804,471,1
2543,472,1
2550,472,1
244,473,1
257,473,1
261,473,1
1077,473,1
1079,473,1
1629,473,1
2422,473,1
2716,473,1
540,474,1
2126,474,1
230,475,1
813,475,1
2149,475,1
57,476,1
87,476,1
329,476,1
427,476,1
445,476,1
610,476,1
628,476,1
761,476,1
859,476,1
1417,476,1
1525,476,1
1533,476,1
1703,476,1
2047,476,1
2316,476,1
2338,476,1
2352,476,1
2509,476,1
2555,476,1
2583,476,1
2642,476,1
2693,476,1
2802,476,1
62,477,1
239,477,1
290,477,1
367,477,1
503,477,1
522,477,1
556,477,1
588,477,1
621,477,1
753,477,1
824,477,1
830,477,1
857,477,1
925,477,1
966,477,1
976,477,1
1048,477,1
1141,477,1
1223,477,1
1239,477,1
1263,477,1
1473,477,1
1475,477,1
1506,477,1
1546,477,1
1964,477,1
2056,477,1
2111,477,1
2247,477,1
2298,477,1
2311,477,1
2359,477,1
2360,477,1
2390,477,1
2495,477,1
2699,477,1
2805,477,1
48,478,1
693,479,1
1228,479,1
1455,479,1
1491,479,1
1837,479,1
1945,479,1
2517,479,1
2568,479,1
44,480,1
1518,480,1
1958,481,1
2112,481,1
1264,482,1
2723,482,1
1355,483,1
1426,483,1
401,484,1
396,485,1
2716,485,1
1142,486,1
1262,486,1
573,487,1
963,487,1
514,488,1
2432,488,1
1533,489,1
2802,489,1
2415,490,1
2094,491,1
764,492,1
1910,492,1
834,493,1
2094,493,1
2085,494,1
401,495,1
2433,495,1
1176,496,1
1770,497,1
720,498,1
886,498,1
894,498,1
1910,498,1
2306,498,1
2543,499,1
187,500,1
1770,501,1
2723,501,1
886,502,1
894,502,1
477,503,1
2141,503,1
1262,504,1
2891,504,1
454,505,1
1038,505,1
2094,505,1
176,506,1
1262,506,1
917,507,1
1389,507,1
2709,508,1
2723,508,1
44,509,1
1185,509,1
2126,509,1
176,510,1
439,510,1
666,510,1
915,510,1
1142,510,1
1262,510,1
1270,510,1
1770,510,1
2116,510,1
2686,510,1
1265,511,1
2716,511,1
1032,512,1
1437,512,1
574,513,1
909,513,1
969,513,1
1598,513,1
1727,513,1
2375,513,1
2705,513,1
185,514,1
488,514,1
741,514,1
797,514,1
808,514,1
997,514,1
1166,514,1
1252,514,1
1413,514,1
1478,514,1
1771,514,1
1835,514,1
1924,514,1
1993,514,1
2014,514,1
2049,514,1
2263,514,1
2302,514,1
2340,514,1
2419,514,1
2431,514,1
2432,514,1
2447,514,1
2512,514,1
2611,514,1
2809,514,1
2859,514,1
2719,515,1
410,516,1
1770,517,1
2148,517,1
908,518,1
1893,518,1
470,519,1
1576,519,1
1659,519,1
2536,519,1
996,520,1
1064,520,1
1355,521,1
2517,521,1
477,522,1
2311,522,1
2699,522,1
588,523,1
1223,523,1
1964,523,1
909,524,1
1725,524,1
1521,525,1
1498,526,1
947,527,1
776,528,1
2553,528,1
48,529,1
149,529,1
609,529,1
720,529,1
893,529,1
1383,529,1
1385,529,1
1558,529,1
1770,529,1
1798,529,1
1910,529,1
1984,529,1
2132,529,1
2160,529,1
2161,529,1
1729,530,1
2141,530,1
1389,531,1
2776,531,1
456,532,1
1457,532,1
2094,533,1
755,534,1
2141,534,1
2147,535,1
882,536,1
1729,536,1
1587,537,1
368,538,1
950,538,1
1012,538,1
1048,538,1
1286,538,1
1346,538,1
1564,538,1
1612,538,1
1827,538,1
1947,538,1
2088,538,1
2359,538,1
2525,538,1
